	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	T31	T32	GC	BPP	Dadj	SEadj	DiffMFE.EFE	Length	AU.GCr	Ar	Ur	Gr	Cr	AAr	GGr	CCr	UUr	AGr	ACr	AUr	GAr	GCr	GUr	CAr	CGr	CUr	UAr	UGr	UCr	Hl	Steml5	Steml3	BP	BP5	BP3	Mism5	Mism3	Bulge5	Bulge3	BulgeN1.5	BulgeN1.3	BulgeN2.5	BulgeN2.3	BulgeN3.5	BulgeN3.3	BulgeN4.5	BulgeN4.3	BulgeN5.5	BulgeN5.3	BulgeN6.5	BulgeN6.3	BulgeN7.5	BulgeN7.3	AUp	GCp	GUp	MFE	MFEadj	EFE	EFEadj	CFE	CDE	MEAFE	MEA	ED	MFEadj.GC	MFEadj.BP	MEAFEadj	EDadj
ENSSSCT00000021812.2	0.103092783505155	0.0412371134020619	0	0.0103092783505155	0.0206185567010309	0.0103092783505155	0.0309278350515464	0.0721649484536083	0.0412371134020619	0	0.0103092783505155	0.0103092783505155	0.0206185567010309	0.0309278350515464	0.0618556701030928	0.103092783505155	0.0721649484536083	0	0.0103092783505155	0.0515463917525773	0.0103092783505155	0	0	0.103092783505155	0.0206185567010309	0.0206185567010309	0	0.0309278350515464	0.0103092783505155	0	0.0103092783505155	0.0927835051546392	0.54954954954955	0.261261261261261	0.0754954954954955	0.0178701889107303	0.02	111	0.819672131147541	0.261261261261261	0.189189189189189	0.288288288288288	0.261261261261261	0.0720720720720721	0.0720720720720721	0.0720720720720721	0.027027027027027	0.0900900900900901	0.027027027027027	0.045045045045045	0.0630630630630631	0.0720720720720721	0.0540540540540541	0.0630630630630631	0.0540540540540541	0.0630630630630631	0.036036036036036	0.045045045045045	0.0810810810810811	6	52	45	29	29	29	23	16	6	4	2	2	1	0	1	0	1	1	0	0	0	0	0	0	11	16	2	-31.7	-0.285585585585586	-33.92	-0.305585585585586	-33.07	8.38	-33.07	96.84	13.14	-0.519672131147541	-0.00984777881329605	-0.297927927927928	0.118378378378378
ENSSSCT00000019953.2	0.025974025974026	0.025974025974026	0	0	0.012987012987013	0.025974025974026	0.012987012987013	0.0779220779220779	0.012987012987013	0	0.012987012987013	0.0909090909090909	0.012987012987013	0	0.025974025974026	0.142857142857143	0	0	0.012987012987013	0.025974025974026	0.012987012987013	0.038961038961039	0.0779220779220779	0.0779220779220779	0.012987012987013	0.051948051948052	0	0.025974025974026	0.038961038961039	0	0.025974025974026	0.116883116883117	0.456896551724138	0.241379310344828	0.220948275862069	0.017103619884553	0.0229310344827586	116	1.18867924528302	0.241379310344828	0.301724137931034	0.258620689655172	0.198275862068966	0.0431034482758621	0.0775862068965517	0.0431034482758621	0.0517241379310345	0.0689655172413793	0.0258620689655172	0.0948275862068965	0.0689655172413793	0.0517241379310345	0.0517241379310345	0.0344827586206897	0.00862068965517241	0.0948275862068965	0.0862068965517241	0.0862068965517241	0.0689655172413793	9	41	36	28	28	28	13	8	5	5	2	2	1	3	1	0	0	0	1	0	0	0	0	0	7	15	6	-31.6	-0.272413793103448	-34.26	-0.295344827586207	-20.5	25.63	-30.5	78.98	33.05	-0.59622641509434	-0.00972906403940887	-0.262931034482759	0.284913793103448
ENSSSCT00000030587.2	0.0714285714285714	0.0238095238095238	0	0.0238095238095238	0.0357142857142857	0.0476190476190476	0.0357142857142857	0.0595238095238095	0.0119047619047619	0.0119047619047619	0.0119047619047619	0.0595238095238095	0	0.0119047619047619	0.0476190476190476	0.0952380952380952	0.0238095238095238	0.0119047619047619	0	0.0476190476190476	0.0119047619047619	0.0238095238095238	0.0476190476190476	0.0952380952380952	0.0238095238095238	0.0119047619047619	0	0.0238095238095238	0.0119047619047619	0	0.0238095238095238	0.0952380952380952	0.457142857142857	0.266666666666667	0.0384761904761905	0.0186602487885995	0.0133333333333333	105	1.1875	0.352380952380952	0.19047619047619	0.228571428571429	0.228571428571429	0.123809523809524	0.0571428571428571	0.0571428571428571	0.0285714285714286	0.0952380952380952	0.0380952380952381	0.0666666666666667	0.0761904761904762	0.0666666666666667	0.019047619047619	0.0666666666666667	0.019047619047619	0.0666666666666667	0.0666666666666667	0.0476190476190476	0.0476190476190476	9	40	44	28	28	28	12	16	5	7	3	4	0	1	1	0	0	1	0	0	1	1	0	0	10	16	2	-25.6	-0.243809523809524	-27	-0.257142857142857	-25.6	4.04	-25.6	98.36	6.25	-0.533333333333333	-0.00870748299319728	-0.243809523809524	0.0595238095238095
ENSSSCT00000060264.1	0.0701754385964912	0.0526315789473684	0.0087719298245614	0.0263157894736842	0.0263157894736842	0.0263157894736842	0.0350877192982456	0.0701754385964912	0	0.0175438596491228	0	0.0350877192982456	0.043859649122807	0.0263157894736842	0.0350877192982456	0.114035087719298	0.0263157894736842	0.0087719298245614	0	0.0263157894736842	0.0087719298245614	0.0087719298245614	0.0087719298245614	0.0964912280701754	0.0350877192982456	0	0.0087719298245614	0.0526315789473684	0	0	0.0614035087719298	0.0701754385964912	0.468253968253968	0.293650793650794	0.17468253968254	0.0156577610574944	0.0322222222222222	126	1.13559322033898	0.285714285714286	0.246031746031746	0.293650793650794	0.174603174603175	0.0714285714285714	0.0634920634920635	0.0317460317460317	0.0476190476190476	0.119047619047619	0.0317460317460317	0.0476190476190476	0.103174603174603	0.0476190476190476	0.0555555555555556	0.0476190476190476	0.00793650793650794	0.0793650793650794	0.0476190476190476	0.0714285714285714	0.0634920634920635	8	59	55	37	37	37	22	18	8	8	4	3	3	3	0	1	0	0	0	0	0	1	0	0	16	15	6	-29.3	-0.232539682539683	-33.36	-0.264761904761905	-15.43	22.01	-27	90.53	32.64	-0.496610169491525	-0.00628485628485629	-0.214285714285714	0.259047619047619
ENSSSCT00000020214.2	0.0467289719626168	0.0280373831775701	0	0.0373831775700935	0.0186915887850467	0.0186915887850467	0.0373831775700935	0.0747663551401869	0.0280373831775701	0.00934579439252336	0	0.0373831775700935	0.0186915887850467	0.0373831775700935	0.0467289719626168	0.0841121495327103	0.0467289719626168	0	0	0.0467289719626168	0	0.0186915887850467	0.0186915887850467	0.0747663551401869	0.0467289719626168	0.00934579439252336	0	0.0467289719626168	0.00934579439252336	0.0280373831775701	0.0654205607476635	0.0654205607476635	0.470588235294118	0.285714285714286	0.283193277310924	0.0167200402520481	0.015546218487395	119	1.125	0.252100840336134	0.277310924369748	0.26890756302521	0.201680672268908	0.0336134453781513	0.0588235294117647	0.0336134453781513	0.0336134453781513	0.092436974789916	0.0420168067226891	0.0840336134453782	0.0840336134453782	0.0588235294117647	0.0420168067226891	0.0420168067226891	0.00840336134453781	0.117647058823529	0.092436974789916	0.0756302521008403	0.0672268907563025	6	54	53	34	34	34	20	19	8	8	5	6	1	0	0	0	0	0	1	1	0	0	0	0	16	15	3	-35.3	-0.296638655462185	-37.15	-0.31218487394958	-25.94	33.7	-30.6	68.17	43.73	-0.630357142857143	-0.00872466633712309	-0.257142857142857	0.367478991596639
ENSSSCT00000020610.2	0.018348623853211	0.0275229357798165	0	0.018348623853211	0.00917431192660551	0.018348623853211	0.00917431192660551	0.0917431192660551	0.036697247706422	0	0	0.0458715596330275	0.00917431192660551	0.018348623853211	0.036697247706422	0.155963302752294	0.018348623853211	0.00917431192660551	0	0.0275229357798165	0.0275229357798165	0	0.036697247706422	0.119266055045872	0.0642201834862385	0.018348623853211	0	0.018348623853211	0.00917431192660551	0	0.0275229357798165	0.128440366972477	0.546218487394958	0.327731092436975	0.0914285714285714	0.0166571416991878	0.0173949579831933	119	0.830769230769231	0.201680672268908	0.252100840336134	0.310924369747899	0.235294117647059	0.0252100840336134	0.0672268907563025	0.0588235294117647	0.0420168067226891	0.0756302521008403	0.0420168067226891	0.0504201680672269	0.0672268907563025	0.0672268907563025	0.0672268907563025	0.0420168067226891	0.0336134453781513	0.0756302521008403	0.0588235294117647	0.100840336134454	0.0420168067226891	9	47	62	39	39	39	8	23	4	6	2	2	1	1	0	2	1	0	0	0	0	0	0	0	13	20	6	-40.5	-0.340336134453782	-42.57	-0.357731092436975	-39.5	10.88	-39.1	102.64	15.97	-0.623076923076923	-0.00872656755009696	-0.328571428571429	0.134201680672269
ENSSSCT00000022182.3	0.0454545454545455	0.0113636363636364	0	0.0227272727272727	0.0227272727272727	0.0454545454545455	0.0113636363636364	0.0568181818181818	0.0227272727272727	0	0.0227272727272727	0.0568181818181818	0	0	0.0340909090909091	0.147727272727273	0.0340909090909091	0	0.0113636363636364	0.0227272727272727	0.0113636363636364	0.0113636363636364	0.0340909090909091	0.125	0.0113636363636364	0.0340909090909091	0	0.0227272727272727	0.0113636363636364	0.0340909090909091	0.0454545454545455	0.0909090909090909	0.518867924528302	0.292452830188679	0.187169811320755	0.0188277508147952	0.0204716981132075	106	0.927272727272727	0.235849056603774	0.245283018867925	0.283018867924528	0.235849056603774	0.0471698113207547	0.0754716981132075	0.0566037735849057	0.0377358490566038	0.0754716981132075	0.0471698113207547	0.0471698113207547	0.0754716981132075	0.0566037735849057	0.0660377358490566	0.0566037735849057	0.00943396226415094	0.0943396226415094	0.0377358490566038	0.10377358490566	0.0566037735849057	9	42	46	31	31	31	11	15	6	6	4	4	1	1	0	0	0	0	1	0	0	0	0	0	8	17	6	-30.2	-0.284905660377358	-32.37	-0.305377358490566	-24.5	19.84	-29.7	77.66	28.88	-0.549090909090909	-0.00919050517346318	-0.280188679245283	0.272452830188679
ENSSSCT00000021558.2	0.03125	0.0416666666666667	0	0.0416666666666667	0.0208333333333333	0.03125	0.0104166666666667	0.0520833333333333	0.0416666666666667	0.0104166666666667	0	0.104166666666667	0.0208333333333333	0	0	0.09375	0.03125	0.0104166666666667	0	0.0104166666666667	0.0208333333333333	0.03125	0.104166666666667	0.0625	0.0625	0.0208333333333333	0	0.0104166666666667	0.0208333333333333	0	0.0520833333333333	0.0625	0.513761467889908	0.26605504587156	0.114036697247706	0.0183381268204267	0.0211009174311927	109	0.946428571428571	0.247706422018349	0.238532110091743	0.247706422018349	0.26605504587156	0.0458715596330275	0.055045871559633	0.055045871559633	0.0458715596330275	0.073394495412844	0.055045871559633	0.0458715596330275	0.055045871559633	0.055045871559633	0.055045871559633	0.055045871559633	0.0458715596330275	0.0917431192660551	0.0642201834862385	0.036697247706422	0.0825688073394495	6	43	53	29	29	29	14	24	7	7	3	3	3	0	0	2	0	1	1	0	0	0	0	0	10	17	2	-25.5	-0.23394495412844	-27.8	-0.255045871559633	-23.1	12.43	-23.2	87.73	19.17	-0.455357142857143	-0.00806706738373932	-0.212844036697248	0.175871559633028
ENSSSCT00000048466.1	0.0614035087719298	0.0175438596491228	0	0.0175438596491228	0.0263157894736842	0.0263157894736842	0.0526315789473684	0.0614035087719298	0.0263157894736842	0.0087719298245614	0	0.0350877192982456	0.0175438596491228	0.0175438596491228	0.0350877192982456	0.12280701754386	0.0614035087719298	0.0175438596491228	0	0.0175438596491228	0	0.0087719298245614	0.0175438596491228	0.12280701754386	0.0526315789473684	0	0	0.0526315789473684	0	0.0087719298245614	0.0175438596491228	0.0964912280701754	0.520325203252033	0.300813008130081	0.135853658536585	0.0161824366269269	0.0191056910569106	123	0.921875	0.260162601626016	0.219512195121951	0.292682926829268	0.227642276422764	0.032520325203252	0.0650406504065041	0.0569105691056911	0.016260162601626	0.105691056910569	0.0487804878048781	0.0569105691056911	0.0975609756097561	0.0569105691056911	0.0487804878048781	0.0487804878048781	0.016260162601626	0.0894308943089431	0.0731707317073171	0.0731707317073171	0.0487804878048781	6	59	55	37	37	37	22	18	6	6	4	3	1	1	0	0	0	1	0	0	0	0	0	0	15	18	4	-37.5	-0.304878048780488	-39.85	-0.323983739837398	-37.1	16.71	-37.5	97.85	25.1	-0.5859375	-0.00823994726433751	-0.304878048780488	0.204065040650407
ENSSSCT00000020241.2	0.0434782608695652	0.0108695652173913	0	0.0217391304347826	0.0217391304347826	0.0543478260869565	0.0217391304347826	0.0869565217391304	0.0217391304347826	0.0217391304347826	0.0108695652173913	0.0434782608695652	0.0217391304347826	0	0.0326086956521739	0.119565217391304	0.0434782608695652	0	0.0108695652173913	0.0434782608695652	0.0108695652173913	0.0217391304347826	0.0326086956521739	0.0869565217391304	0.0217391304347826	0.0217391304347826	0.0108695652173913	0.0217391304347826	0	0.0108695652173913	0.0434782608695652	0.0869565217391304	0.505154639175258	0.319587628865979	0.075360824742268	0.0205009765454152	0.0206185567010309	97	0.979591836734694	0.288659793814433	0.206185567010309	0.268041237113402	0.237113402061856	0.0618556701030928	0.0618556701030928	0.0515463917525773	0.0412371134020619	0.0824742268041237	0.0721649484536082	0.0515463917525773	0.0824742268041237	0.0515463917525773	0.0412371134020619	0.0721649484536082	0.0206185567010309	0.0721649484536082	0.0618556701030928	0.0618556701030928	0.0412371134020619	4	47	45	31	31	31	16	14	8	5	4	3	1	0	0	0	1	0	1	1	0	1	0	0	12	16	3	-28.4	-0.292783505154639	-30.4	-0.31340206185567	-27.8	7.31	-27.8	85.08	10.99	-0.579591836734694	-0.00944462919853675	-0.28659793814433	0.113298969072165
ENSSSCT00000021154.2	0.102803738317757	0.0280373831775701	0	0.00934579439252336	0.0186915887850467	0.00934579439252336	0.0186915887850467	0.0841121495327103	0.0654205607476635	0.00934579439252336	0.00934579439252336	0.0280373831775701	0	0	0.0467289719626168	0.11214953271028	0.0373831775700935	0	0	0.0467289719626168	0.0280373831775701	0.0186915887850467	0	0.102803738317757	0.0373831775700935	0.00934579439252336	0	0.0186915887850467	0	0.0186915887850467	0.0373831775700935	0.102803738317757	0.5	0.28448275862069	0.204224137931034	0.0172228813591352	0.0231034482758621	116	1	0.267241379310345	0.232758620689655	0.258620689655172	0.241379310344828	0.0689655172413793	0.0689655172413793	0.0431034482758621	0.0344827586206897	0.0689655172413793	0.0517241379310345	0.0603448275862069	0.0689655172413793	0.0517241379310345	0.0431034482758621	0.0775862068965517	0.00862068965517241	0.0948275862068965	0.0344827586206897	0.0862068965517241	0.0689655172413793	4	43	64	33	33	33	10	31	3	6	2	2	0	1	1	0	0	0	1	1	0	0	0	0	12	16	5	-28.7	-0.247413793103448	-31.38	-0.27051724137931	-20.4	23.69	-24.9	77.67	33.49	-0.494827586206897	-0.00749738766980146	-0.214655172413793	0.288706896551724
ENSSSCT00000019885.3	0.0925925925925926	0.0277777777777778	0	0	0.0185185185185185	0.0277777777777778	0.0462962962962963	0.0740740740740741	0.0185185185185185	0	0	0.0648148148148148	0	0.0185185185185185	0.0277777777777778	0.0648148148148148	0.0740740740740741	0.0185185185185185	0	0.0277777777777778	0.0185185185185185	0.00925925925925926	0.0462962962962963	0.0555555555555556	0.0740740740740741	0.0185185185185185	0	0.0462962962962963	0.0277777777777778	0	0.0185185185185185	0.0833333333333333	0.452991452991453	0.256410256410256	0.205384615384615	0.0170384452451732	0.0207692307692308	117	1.20754716981132	0.273504273504274	0.273504273504274	0.222222222222222	0.230769230769231	0.0598290598290598	0.0512820512820513	0.0512820512820513	0.0427350427350427	0.0683760683760684	0.0598290598290598	0.0683760683760684	0.0512820512820513	0.0512820512820513	0.0512820512820513	0.0512820512820513	0.00854700854700855	0.094017094017094	0.094017094017094	0.0683760683760684	0.0427350427350427	6	59	49	30	30	30	29	19	7	6	3	3	2	2	0	0	0	0	0	0	0	0	0	0	13	14	3	-26	-0.222222222222222	-28.43	-0.242991452991453	-14.91	24.03	-23	80.44	33.97	-0.490566037735849	-0.00740740740740741	-0.196581196581197	0.29034188034188
ENSSSCT00000045964.1	0.0779220779220779	0.038961038961039	0.012987012987013	0.025974025974026	0.025974025974026	0.025974025974026	0.0519480519480519	0.0519480519480519	0	0	0	0.0649350649350649	0.012987012987013	0.0649350649350649	0.038961038961039	0.0779220779220779	0.038961038961039	0	0	0.038961038961039	0.012987012987013	0	0.012987012987013	0.0779220779220779	0.012987012987013	0.012987012987013	0	0.0519480519480519	0	0.025974025974026	0.0779220779220779	0.0649350649350649	0.456310679611651	0.242718446601942	0.142815533980583	0.0192729337287374	0.0147572815533981	103	1.19148936170213	0.310679611650485	0.233009708737864	0.242718446601942	0.213592233009709	0.0776699029126214	0.058252427184466	0.0388349514563107	0.0485436893203883	0.0970873786407767	0.0485436893203883	0.0679611650485437	0.0679611650485437	0.058252427184466	0.0388349514563107	0.0776699029126214	0	0.0776699029126214	0.058252427184466	0.0679611650485437	0.0485436893203883	6	36	41	25	25	25	11	16	6	7	4	5	1	0	0	0	0	0	1	1	0	1	0	0	11	10	4	-21.5	-0.20873786407767	-23.02	-0.223495145631068	-14.9	14.71	-17.1	78.68	21.77	-0.457446808510638	-0.0083495145631068	-0.166019417475728	0.211359223300971
ENSSSCT00000021657.2	0.06	0.02	0	0.03	0.02	0.01	0.03	0.07	0.02	0.02	0	0.06	0.02	0	0.02	0.11	0.04	0.02	0	0.02	0.03	0.01	0.05	0.1	0.06	0.01	0	0.02	0	0.02	0.03	0.1	0.5	0.290909090909091	0.244181818181818	0.0181709740976296	0.0227272727272727	110	1	0.245454545454545	0.254545454545455	0.236363636363636	0.263636363636364	0.0363636363636364	0.0545454545454545	0.0545454545454545	0.0272727272727273	0.0727272727272727	0.0545454545454545	0.0636363636363636	0.0636363636363636	0.0454545454545455	0.0636363636363636	0.0636363636363636	0.0363636363636364	0.0909090909090909	0.0636363636363636	0.0545454545454545	0.1	3	49	51	32	32	32	17	19	5	5	2	2	2	2	0	0	1	0	0	0	0	0	1	0	13	17	2	-25.9	-0.235454545454545	-28.4	-0.258181818181818	-15.2	26.86	-17.8	68.08	35.26	-0.470909090909091	-0.00735795454545455	-0.161818181818182	0.320545454545455
ENSSSCT00000021231.2	0.087378640776699	0.029126213592233	0	0.00970873786407767	0.0388349514563107	0	0.0388349514563107	0.0970873786407767	0.0194174757281553	0.00970873786407767	0	0.00970873786407767	0.0194174757281553	0	0.0485436893203884	0.087378640776699	0.0679611650485437	0.0388349514563107	0	0.0485436893203884	0.00970873786407767	0	0	0.0679611650485437	0.0679611650485437	0.00970873786407767	0	0.0388349514563107	0.0194174757281553	0	0.0194174757281553	0.116504854368932	0.425	0.25	0.1515	0.0165213310209525	0.0249166666666667	120	1.35294117647059	0.291666666666667	0.283333333333333	0.2	0.225	0.05	0.0333333333333333	0.0583333333333333	0.0416666666666667	0.0666666666666667	0.05	0.116666666666667	0.075	0.0416666666666667	0.0333333333333333	0.0666666666666667	0	0.0833333333333333	0.0916666666666667	0.075	0.0583333333333333	6	51	52	30	30	30	21	22	4	5	0	0	1	2	0	0	0	0	1	1	1	1	0	1	15	12	3	-24.1	-0.200833333333333	-27.09	-0.22575	-17.1	18.18	-19.6	90.33	25.9	-0.472549019607843	-0.00669444444444444	-0.163333333333333	0.215833333333333
ENSSSCT00000019705.3	0.0113636363636364	0.0340909090909091	0	0.0227272727272727	0.0340909090909091	0.0227272727272727	0.0568181818181818	0.0795454545454546	0.0113636363636364	0	0	0.0795454545454546	0.0227272727272727	0.0454545454545455	0.0454545454545455	0.0681818181818182	0	0.0340909090909091	0	0.0340909090909091	0.0113636363636364	0.0113636363636364	0.0454545454545455	0.0681818181818182	0.0113636363636364	0.0113636363636364	0	0.0681818181818182	0.0113636363636364	0.0227272727272727	0.0568181818181818	0.0795454545454546	0.485148514851485	0.306930693069307	0.0795049504950495	0.0197772409365915	0.0104950495049505	101	1.06122448979592	0.267326732673267	0.247524752475248	0.257425742574257	0.227722772277228	0.0495049504950495	0.0594059405940594	0.0396039603960396	0.0396039603960396	0.0891089108910891	0.0594059405940594	0.0594059405940594	0.108910891089109	0.0198019801980198	0.0495049504950495	0.0495049504950495	0.0198019801980198	0.099009900990099	0.0495049504950495	0.0693069306930693	0.0891089108910891	6	45	43	31	31	31	14	12	8	8	4	5	3	2	0	1	1	0	0	0	0	0	0	0	14	13	4	-30.1	-0.298019801980198	-31.16	-0.308514851485149	-27.2	8.03	-30.1	88.95	13.07	-0.614285714285714	-0.00961354199936123	-0.298019801980198	0.129405940594059
ENSSSCT00000032408.2	0.0777777777777778	0.0111111111111111	0	0.0333333333333333	0.0333333333333333	0.0222222222222222	0.0222222222222222	0.0555555555555556	0.0111111111111111	0.0222222222222222	0	0.0555555555555556	0	0.0555555555555556	0.0777777777777778	0.0777777777777778	0	0.0111111111111111	0	0.0777777777777778	0.0222222222222222	0.0111111111111111	0.0222222222222222	0.0444444444444445	0.0333333333333333	0.0222222222222222	0	0.0222222222222222	0.0111111111111111	0.0111111111111111	0.0666666666666667	0.0888888888888889	0.5	0.295918367346939	0.145510204081633	0.0201444527606893	0.0131632653061225	98	1	0.244897959183673	0.255102040816327	0.316326530612245	0.183673469387755	0.0510204081632653	0.0918367346938776	0.0510204081632653	0.0510204081632653	0.0714285714285714	0.0408163265306122	0.0612244897959184	0.0714285714285714	0.0510204081632653	0.0612244897959184	0.0306122448979592	0.0204081632653061	0.0816326530612245	0.0714285714285714	0.0918367346938776	0.0408163265306122	6	47	43	29	29	29	18	14	8	7	4	5	2	1	1	0	0	0	0	0	0	0	1	1	10	13	6	-25.9	-0.264285714285714	-27.19	-0.277448979591837	-24.7	14.26	-25.9	77.65	20.34	-0.528571428571429	-0.00911330049261084	-0.264285714285714	0.207551020408163
